track_name,artists,Rank,Year,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
first class,jack harlow,49,2022,5pZEThCuY84PiajfmeOJ3i,Back to School!,1,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop
flowers,lauren spencer smith,42,2022,4EVO2VDWNVA4DpEqlHpfuZ,Frühstücksmusik Herbst/Winter 2022/2023,0,157373,True,0.684,0.449,3,-9.738,1,0.611,0.869,0.0,0.0881,0.341,66.165,4,singer-songwriter
fly to my room,bts,6,2020,1NHl9g36Ebu3g16y0vtUNV,BE,67,222242,False,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,4,k-pop
follow you,imagine dragons,35,2021,1skWrgJrEi6ZB4Wt5tYYAb,pov: it's 2021,2,175643,False,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,rock
for youth,bts,4,2022,4JzCFEc3O2UEdjKzevvFH5,Proof,78,264480,False,0.633,0.511,2,-5.665,1,0.0368,0.434,0.0,0.248,0.29,116.855,3,k-pop
forever after all,luke combs,47,2021,6IBcOGPsniK3Pso1wHIhew,What You See Ain't Always What You Get (Deluxe Edition),79,232533,False,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,4,country
fortunate son,creedence clearwater revival,40,2023,6Pt0FLZMQcycOm3BwToqQa,Christmas time but not Christmas songs 2022,0,140773,False,0.64,0.663,0,-7.516,1,0.0373,0.201,0.00806,0.152,0.665,132.768,4,country
forty six & 2,tool,12,2019,6AioOohg4bQZFA4jIYQQ2r,Ænima,68,363066,False,0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,4,metal
free fallin',tom petty,32,2017,5JuEJHeydYTaObYY1h9MgA,Обратно в клас - rock,0,255680,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,4,folk
friends,bts,6,2020,5RjUtRlDonw3TBgGGMLC5b,MAP OF THE SOUL : 7,71,199338,False,0.55,0.747,1,-5.211,1,0.0407,0.0668,0.0,0.0536,0.649,79.979,4,k-pop
from where you are,lifehouse,39,2007,5ef3mAxAAjk93V6IpriOrz,Smoke & Mirrors,55,181280,False,0.363,0.408,9,-10.861,0,0.0273,0.185,2.94e-06,0.113,0.271,87.335,4,grunge
future,j-hope,13,2022,0Puudh380z6cOCgMaTNm7h,Jack In The Box,68,139308,False,0.717,0.822,6,-5.249,1,0.0879,0.0652,0.0,0.36,0.764,102.042,4,k-pop
gangsta,kehlani,43,2016,0zlTUsS88Y3Ck7WsyEepAi,Suicide Squad: The Album,60,177320,False,0.447,0.356,10,-11.193,0,0.0419,0.0958,0.0,0.318,0.174,121.864,4,dance
gasolina,daddy yankee,46,2005,228BxWXUYQPJrJYHDLOHkj,Barrio Fino (Bonus Track Version),82,192600,False,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,4,latin
gentleman,psy,20,2013,2BWd1qRu8mc6H0HbDtn8Dr,VIP DJ,50,194546,False,0.878,0.723,3,-3.334,0,0.102,0.00227,0.0,0.0516,0.619,126.01,4,k-pop
geronimo,sheppard,44,2015,4AQ6h4ZfBXMPMn3IZ6eVW0,Tutti in piscina Canzoni per bambini,0,217986,False,0.682,0.838,7,-5.124,1,0.0861,0.377,0.000414,0.12,0.461,141.992,4,folk
get down on it,kool & the gang,14,2023,4Cv6ongCvJy9JfSkWVnb5D,Something Special,64,293666,False,0.847,0.389,9,-15.362,0,0.0569,0.0753,1.2e-05,0.0471,0.968,111.52,4,disco
get it right,glee cast,6,2011,2IIdrejPZuHHFpc3LbTtEK,"Glee: The Music, Volume 5",53,227853,False,0.471,0.549,2,-5.696,1,0.0315,0.331,0.0,0.0729,0.141,83.681,4,club
ghost,justin bieber,43,2022,6I3mqTwhRpn34SLVafSH7G,Justice,88,153190,False,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,4,pop
ghostbusters,ray parker jr.,11,2024,3m0y8qLoznUYi73SUBP8GI,Ghostbusters (Original Motion Picture Soundtrack) [2016],69,245253,False,0.788,0.846,4,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,4,disco
gimme more,britney spears,48,2008,6ic8OlLUNEATToEFU3xmaH,Blackout,79,251240,False,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4,dance
girl crush,little big town,50,2022,11qh54D0PKkBwelpDxxiEU,Pain Killer,70,193320,False,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,3,country
girls chase boys,ingrid michaelson,33,2014,3tInTDUq8wdIMw5ftohmqJ,Lights Out,56,221413,False,0.518,0.828,8,-5.725,1,0.04,0.03,1.33e-05,0.0456,0.69,84.835,4,acoustic
gives you hell,the all-american rejects,44,2009,1kVp5JBxCwO8o87YbKEd5f,De ese gran pop de los 00's,0,214306,False,0.725,0.675,4,-6.8,1,0.0368,0.0165,0.0,0.0537,0.595,99.979,4,punk-rock
glad you came,the wanted,47,2012,5yDL13y5giogKs2fSNf7sj,Battleground (Deluxe Edition),79,197935,False,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,4,rock
glad you exist,dan + shay,26,2021,7oTUCpSwd2yVIUnzT5uaIv,Relaxing Pop,1,144760,False,0.741,0.499,11,-8.035,1,0.0356,0.23,0.0,0.125,0.692,103.96,4,country
glimpse of us,joji,46,2022,6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,94,233456,False,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,3,pop
gloria,laura branigan,41,2023,1mskmld5ZKEhRaNvYVPoqZ,Branigan,65,289853,False,0.776,0.743,9,-6.807,1,0.0289,0.107,0.293,0.149,0.84,131.343,4,disco
god is a woman,ariana grande,43,2018,5OCJzvD7sykQEKHH7qAC3C,Sweetener,80,197546,True,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,4,dance
god only knows,the beach boys,5,2025,1Umw3vhysHBodpBFpFsVgK,50 Big Ones: Greatest Hits,50,175786,False,0.433,0.469,6,-9.853,0,0.032,0.156,0.0,0.0479,0.334,115.876,4,psych-rock
god only knows,for king & country,16,2024,4ElNxglBjcrASiGn58t9Jm,Burn The Ships,65,229760,False,0.597,0.417,2,-7.952,1,0.0502,0.395,8.35e-06,0.128,0.263,143.839,4,alt-rock
god's country,blake shelton,28,2023,6hES6A4ZOL8MzYpULEfsoZ,Single Saturday Night - Country Songs,0,204800,False,0.537,0.754,10,-5.102,1,0.0399,0.0586,4.8e-06,0.118,0.212,139.986,4,country
god's gonna cut you down,marilyn manson,37,2019,0FkcmHJOsWE80rlpzfT0Pq,God's Gonna Cut You Down,57,160538,False,0.504,0.754,8,-5.182,1,0.0424,0.139,0.0,0.126,0.583,82.009,4,industrial
god's plan,drake,37,2018,6DCZcSspjsKoFjzjrWoCdn,Scorpion,84,198973,True,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4,hip-hop
gold,kiiara,38,2016,573MrPA4ZIFdJPLbPXKrCT,Gourmet Soul,0,225882,False,0.598,0.412,5,-9.328,0,0.333,0.623,0.00243,0.134,0.409,112.999,5,indie-pop
golden hour,jvke,49,2023,5odlY52u43F5BjByhxg7wg,this is what ____ feels like (Vol. 1-4),81,209259,False,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3,indie-pop
gone away,five finger death punch,28,2017,73P5wYuZ1bsz0ZjsZiaSw2,And Justice for None (Deluxe),54,275212,False,0.502,0.738,10,-7.57,1,0.0406,0.000377,4.53e-05,0.132,0.3,106.047,4,groove
gooba,6ix9ine,41,2020,1XdbvPWz4lhyRBMz9cBy8b,TattleTales,71,132303,True,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.393,178.462,4,emo
good 4 u,olivia rodrigo,48,2022,4ZtFanR9U6ndgddUvNcjcG,SOUR,88,178146,True,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4,pop
good as hell,lizzo,47,2023,6TxaIPtuGZoVnHhCxKX1ij,New Pop Icons,0,159735,False,0.682,0.919,0,-3.18,0,0.0874,0.256,0.0,0.443,0.535,95.983,4,hip-hop
good feeling,flo rida,45,2022,5MshZbukugLnrby4mHO7tW,Running Songs,1,248133,False,0.706,0.89,1,-4.447,0,0.0687,0.0588,0.00288,0.305,0.685,128.012,4,dance
good time,niko moon,26,2021,2S8UMuLJ0z8agFgFGJ6Ztt,GOOD TIME,70,214720,False,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,4,country
good vibrations,the beach boys,18,2025,7tf64lNC31lWlTsih0nfZf,50 Big Ones: Greatest Hits,50,215826,False,0.371,0.424,10,-9.497,1,0.0411,0.332,4.95e-06,0.131,0.325,151.621,4,psych-rock
goosebumps,travis scott,39,2020,6gBFPUFcJLzWGx4lenP6h2,Birds In The Trap Sing McKnight,84,243836,True,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,4,hip-hop
gotta be somebody,nickelback,50,2009,06T10fEzN8ZCcqzQZYA184,Dark Horse,64,252653,False,0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,4,grunge
grand,kane brown,21,2022,4WZ3liyYz5ZzDcL4ibAuOi,Grand,70,178973,False,0.583,0.856,6,-5.446,0,0.0445,0.00484,0.0,0.224,0.48,168.053,4,country
graveyard,halsey,50,2020,2ufmtcIFdFpuUYBPXK5f67,Manic,69,181805,False,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,4,electro
growing old with you,restless road,40,2022,5n4kMW5dn7MHFhXQuJb9zG,Growing Old With You,65,196007,False,0.478,0.516,5,-7.276,1,0.0267,0.403,0.0,0.0823,0.376,80.09,4,country
grrrls,lizzo,39,2022,1H27Qrf4EHkDvNQ61OuzZn,Hits à suivre 2022,0,121112,True,0.889,0.449,0,-7.63,1,0.293,0.0313,0.0,0.0581,0.911,137.941,4,hip-hop
gucci gang,lil pump,41,2018,43ZyHQITOjhciSUUNPVRHc,Lil Pump,64,124055,True,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,4,emo
h.o.l.y.,florida georgia line,48,2016,0BCy325UZyR9z0t0uxwn2N,Dig Your Roots,71,194186,False,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,4,country
habits (stay high),tove lo,44,2015,7HhGlOY35npbHi4RxiT4WQ,10's Music Grandi Successi,0,208000,False,0.688,0.719,5,-3.402,1,0.0354,0.0415,5.63e-05,0.0921,0.406,110.014,4,electro
hail to the king,avenged sevenfold,39,2013,4SmpAA1iwwFw9hQ5FmYLuq,Metal,0,305906,False,0.58,0.916,3,-4.357,0,0.0387,0.000295,0.0255,0.126,0.68,118.002,4,alternative
half of my heart,john mayer,48,2010,7hR5toSPEgwFZ78jfHdANM,Battle Studies,65,250373,False,0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,4,singer-songwriter
hallelujah,jeff buckley,29,2016,3pRaLNL3b8x5uBOcsgvdqM,Grace,71,413826,False,0.324,0.136,0,-10.33,1,0.0318,0.931,0.00117,0.176,0.0831,97.256,3,singer-songwriter
hallelujah,leonard cohen,12,2016,7yzbimr8WVyAtBX3Eg6UL9,Various Positions,64,277160,False,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,3,folk
halo / walking on sunshine,glee cast,48,2009,2RF6eSUY1uOWaQjIC4rAFb,"Glee: The Music, The Complete Season One",49,125013,False,0.243,0.91,9,-5.193,1,0.111,0.066,3.37e-06,0.137,0.252,193.95,4,club
handclap,fitz and the tantrums,35,2017,4QBuC8RxPzFPHPryVdnF0m,All Out Alternative,0,193253,False,0.634,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.957,4,alt-rock
happier than ever,billie eilish,31,2022,1SWliBgqzayYYnvmxwbouX,Autumn Vibes 2022,0,298899,False,0.314,0.238,0,-8.802,1,0.0389,0.741,0.00193,0.128,0.303,72.535,3,pop
hard skool,guns n' roses,21,2021,1Pvmzboyxwp1rOVYqwKIgU,Hard Skool,60,221892,False,0.364,0.974,11,-1.797,1,0.0699,7.11e-05,0.0899,0.176,0.525,166.053,4,hard-rock
hardwired,metallica,39,2016,0QV3swr7L8MZr72lL2izV1,Hardwired…To Self-Destruct (Deluxe),63,189347,True,0.128,0.991,11,-3.289,1,0.0582,1.11e-05,0.00362,0.219,0.53,186.124,4,hard-rock
harlem shake,baauer,44,2013,01XFgRZfZI7oBagNf1Loml,Harlem Shake,58,196664,False,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,4,electronic
harleys in hawaii,katy perry,41,2019,5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,73,185815,False,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,4,dance
hate me,blue october,48,2006,2G46YgY00x0JN7ou4mupqr,Foiled For The Last Time,48,380053,True,0.458,0.684,4,-5.664,0,0.0335,0.506,0.0,0.0947,0.198,92.648,4,grunge
hate u love u,olivia o'brien,50,2017,6ATgDc6e4sPn84hvJsAmPt,hate u love u,75,175466,False,0.407,0.416,6,-8.915,0,0.174,0.656,0.0,0.0981,0.246,176.947,4,electro
have a nice day,bon jovi,46,2007,06Zz2l7cVTCTgCNDe1bnEF,Have A Nice Day,64,229106,False,0.5,0.899,4,-4.066,1,0.0736,4.84e-05,0.000198,0.0794,0.566,130.06,4,metal
have it all,jason mraz,43,2018,7BXW1QCg56yzEBV8pW8pah,Know.,65,226106,False,0.643,0.638,1,-4.947,0,0.0407,0.204,0.0,0.0707,0.6,82.001,4,acoustic
have you ever seen the rain,creedence clearwater revival,14,2023,6UmnCDi8DGVLqh7M2gltkq,Rock Workout 2023,1,160133,False,0.741,0.697,0,-7.03,1,0.0277,0.0665,2.35e-05,0.133,0.774,116.109,4,country
heal the world,michael jackson,39,2009,7woW97CfcWaKtuC6W5BP2K,Dangerous,68,384306,False,0.545,0.485,9,-8.045,1,0.0485,0.537,1.8e-06,0.104,0.101,80.948,4,soul
heart attack,demi lovato,47,2013,1V6gIisPpYqgFeWbMLI0bA,Demi,78,210840,False,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,4,dance
heartache on the dance floor,jon pardi,47,2017,5VFKfahPr6qgucDOv7oMIh,Mientras hago aromaterapia,0,205200,False,0.596,0.833,9,-4.308,1,0.0474,0.0563,0.0,0.0866,0.618,115.997,4,country
heartbeat,the fray,39,2012,2atYprr9JsQaLynGhrWhld,Scars & Stories,53,220693,False,0.458,0.821,9,-5.076,1,0.0334,0.000594,9.46e-05,0.161,0.323,144.46,4,piano
heartbreak warfare,john mayer,48,2010,4gs07VlJST4bdxGbBsXVue,Battle Studies,65,269720,False,0.624,0.554,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,4,singer-songwriter
heat waves,glass animals,41,2022,6CDzDgIUqeDY5g8ujExx2f,Heat Waves,85,238805,False,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,indie-pop
heathens,twenty one pilots,47,2017,6i0V12jOa3mr6uu4WYhUBr,Heathens,81,195920,False,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,4,rock
heaven,avicii,37,2019,10P1Cy36hugYDFTZPCE9Bk,pov: it's 2019,0,277261,False,0.592,0.873,9,-5.65,1,0.0275,0.0723,0.00986,0.142,0.515,122.015,4,dance
heaven,bryan adams,40,2021,7Ewz6bJ97vUqk5HdkvguFQ,Reckless (30th Anniversary / Deluxe Edition),77,243360,False,0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,4,rock
heaven,julia michaels,45,2018,1T575AhHueYinKSDflEsGK,Fifty Shades Freed (Original Motion Picture Soundtrack),69,191786,False,0.552,0.371,7,-9.104,0,0.0359,0.857,0.0,0.0838,0.245,199.843,3,dance
heaven,kane brown,46,2018,1HXy5I3HTWq8OvxCn0z7G7,Kane Brown (Deluxe Edition),73,179506,False,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,4,country
hello,adele,35,2021,1Yk0cQdMLx5RzzFTYwmuld,25,74,295502,False,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,4,british
hello it's me,todd rundgren,29,2021,2ckXnzyvgva2oE9FWjb405,The Very Best of Todd Rundgren,55,264093,False,0.578,0.848,5,-6.842,1,0.0261,0.0563,0.00426,0.0963,0.779,87.246,4,power-pop
here comes the hotstepper,ini kamoze,23,2024,4vfzROmNsxedKICcHod5Rh,On Your 90's Radio,58,244813,False,0.852,0.537,7,-7.424,1,0.114,0.0328,0.000248,0.229,0.483,100.369,4,dub
here without you,3 doors down,28,2023,2Lkn3Of9JHY6RSA8c3omKT,Обратно в клас - rock,0,238560,False,0.556,0.545,10,-6.768,0,0.0255,0.0635,0.0,0.124,0.193,143.991,4,alt-rock
hey brother,avicii,38,2018,4lhqb6JvbHId48OUJGwymk,True,77,255093,False,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4,edm
hey jude,the beatles,41,2010,1eT2CjXwFXNx6oY5ydvzKU,Love,66,238854,False,0.462,0.632,5,-7.438,1,0.0248,0.091,0.0,0.397,0.585,74.268,4,british
hey there delilah,plain white t's,12,2023,4RCWB3V8V0dignt99LZ8vH,All That We Needed,80,232533,False,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,4,rock
hey you,disturbed,40,2022,6buVxRwPapLwrXwIsTiSfm,Metal,0,268481,False,0.5,0.982,1,-3.496,1,0.0727,4.72e-05,4.28e-05,0.0447,0.507,103.033,4,alternative
high hopes,panic! at the disco,49,2023,1rqqCSm0Qe4I9rUvWncaom,Pray for the Wicked,81,190946,False,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,4,rock
higher,creed,25,2023,1ZozJfi8u9cO2Ob8KwiwNT,Human Clay,71,316733,False,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,4,grunge
higher power,coldplay,45,2021,0Cr69H8rDTrwIkJV27sUYj,20's Rock,0,211294,False,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,4,pop
highest in the room,travis scott,36,2020,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,82,175720,True,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4,hip-hop
highway to hell,ac/dc,31,2012,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,85,208400,False,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,hard-rock
ho hey,the lumineers,46,2022,1K3LRUEcUz5FMtPYyg0F45,The Lumineers (Deluxe Edition),79,163133,False,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907,4,folk
hold my hand,jess glynne,32,2020,10QPusaFcN11jk1mHrHrAc,Running Songs,1,227343,False,0.65,0.823,0,-5.717,1,0.0289,0.00159,0.0,0.0776,0.432,123.018,4,house
hold on,adele,15,2021,6bGMSP3H9YqkmaLnaJTIoF,30,68,366004,False,0.366,0.364,0,-7.814,1,0.0433,0.858,1.15e-05,0.165,0.459,165.902,4,british
hold on,justin bieber,48,2021,1gMnyo0OUAL6HDJ39lyVwU,Autumn Vibes 2022,0,170813,False,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,4,pop
holiday,green day,42,2006,5vfjUAhefN7IjHbTvVCT4Z,Holiday,71,233026,False,0.538,0.884,8,-3.251,1,0.031,0.000138,0.0,0.466,0.736,146.511,4,punk
home,bts,19,2025,6Yc3tjFCVR2bfAQFRTZBef,MAP OF THE SOUL : PERSONA,74,234177,False,0.633,0.799,7,-4.625,0,0.0427,0.0144,0.0,0.194,0.534,142.991,4,k-pop
home,daughtry,47,2007,6aKfcKMefIPVzclCG6QSHX,Daughtry,54,255666,False,0.442,0.85,6,-3.888,1,0.0362,0.002,1.93e-06,0.198,0.338,143.981,4,grunge
home,edward sharpe & the magnetic zeros,43,2022,0cBPuDA3xUjR4Vh9o7CKy8,Up From Below,73,306320,False,0.541,0.591,2,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676,4,folk
home,phillip phillips,48,2013,1J6bub4kiTe4h0RCo9IszE,The World From The Side Of The Moon,60,210173,False,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4,folk
honky tonk badonkadonk,trace adkins,48,2006,3hNGMcAUI003T6reBA4aW7,Tailgate Country,0,241133,False,0.643,0.919,2,-3.487,1,0.0551,0.338,0.0,0.0555,0.823,114.983,4,country
hot girl bummer,blackbear,38,2020,6jRq8gaZhMUyy5RclRPcAf,everything means nothing,80,188343,True,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,1,electro
how far i'll go,auli'i cravalho,48,2017,1ERshJBUZysordGDZr5B3t,Moana (Original Motion Picture Soundtrack/Deluxe Edition),49,163386,False,0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72,4,disney
how far we've come,matchbox twenty,42,2008,1EHh1fC9FCKw31wotfXx7L,How Far We've Come,58,212253,False,0.566,0.905,0,-5.093,1,0.0646,0.0045,0.0,0.21,0.792,83.0,4,grunge
how long,charlie puth,42,2018,6wmAHw1szh5RCKSRjiXhPe,Voicenotes,73,200853,False,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,4,dance
how to save a life,the fray,43,2007,5fVZC9GiM4e8vu99W0Xf6J,How To Save A Life,80,262533,False,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,4,piano
how would you feel (paean),ed sheeran,7,2017,4JWlQ6skcm0SuztTiapWeo,Coffee Moment,0,280533,False,0.618,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.983,4,pop
how you like that,blackpink,2,2020,6bvZRLLkBKkmgpBJTTj3QK,THE ALBUM,75,180956,False,0.813,0.787,11,-4.254,1,0.0777,0.0452,0.000107,0.0506,0.326,130.018,4,k-pop
how you remind me,nickelback,49,2023,0gmbgwZ8iqyMPmXefof8Yf,Silver Side Up,80,223840,False,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4,alt-rock
human,cody johnson,23,2023,42Do6gNxZctRhhWKw55RJ5,New Country,2,221520,False,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,4,country
human,rag'n'bone man,45,2023,58zsLZPvfflaiIbNWoA22O,Human (Deluxe),78,200186,False,0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087,4,soul
human,the killers,45,2009,1sTsuZTdANkiFd7T34H3nb,Day & Age (Bonus Tracks),75,245373,False,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,4,alt-rock
human nature,michael jackson,21,2009,35lAjvsvS9k9HHuP1fjDT8,Thriller 25 Super Deluxe Edition,66,245560,False,0.638,0.511,2,-10.041,1,0.0289,0.541,0.00478,0.26,0.68,93.108,4,soul
humble.,kendrick lamar,13,2025,7KXjTSCq5nL1LoYtL7XAwS,DAMN.,84,177000,True,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4,hip-hop
hungry eyes,eric carmen,13,2024,3sTSo8X7UCDTVUVMJ63LJO,Dirty Dancing: Anniversary Edition,56,247320,False,0.719,0.634,5,-7.331,1,0.0255,0.0186,0.0,0.108,0.591,110.597,4,disco
hurt,johnny cash,49,2005,28cnXtME493VX9NOw9cIUh,American IV: The Man Comes Around,74,216533,False,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,4,country
hymn for the weekend,coldplay,48,2016,3RiPr603aXAoi4GHyXx0uy,A Head Full of Dreams,85,258266,False,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4,pop
hypnotize,system of a down,44,2005,6oO7WMjD6kEvCITLbVj0mu,Hypnotize,69,189440,False,0.274,0.92,6,-4.096,1,0.0489,0.0303,0.000412,0.115,0.0397,154.016,4,metal
hypnotize,the notorious b.i.g.,19,2023,6Pzm6HXxN0cwfCWM7kngXL,Rap Homage,0,230000,True,0.895,0.694,9,-4.384,1,0.275,0.176,0.0,0.292,0.632,93.94,4,hardcore
i ain't worried,onerepublic,50,2023,4h9wh7iOZ0GGn8QVp4RAOB,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",96,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,piano
i don't care,fall out boy,50,2009,26VG1uCazw9xtVnq8A1vtd,Folie à Deux,64,214493,False,0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,4,emo
i dreamed a dream,susan boyle,33,2009,6umBxaxgV2q52o3Q8wH2Ma,I Dreamed A Dream,52,190560,False,0.286,0.378,10,-8.752,1,0.0382,0.803,0.000518,0.107,0.113,69.316,4,opera
i drink wine,adele,13,2021,6v0UJD4a2FtleHeSYVX02A,30,75,376169,False,0.437,0.565,10,-5.596,1,0.0466,0.697,0.0,0.119,0.306,115.389,4,british
i feel pretty / unpretty,glee cast,13,2011,2kXnOV5df9njPkGKOiYDfr,"Glee: The Music, Volume 6",51,239373,False,0.343,0.484,0,-8.173,0,0.0361,0.112,0.0,0.125,0.336,75.46,4,club
i guess i just feel like,john mayer,8,2019,4Im6GRj17qa7NW76OsJh1s,Sob Rock,70,286386,False,0.548,0.483,4,-9.102,1,0.0268,0.515,0.0674,0.0922,0.166,159.952,4,singer-songwriter
i guess i'm in love,clinton kane,48,2021,1is8gU4RVcN4J8xItxWoOY,I GUESS I'M IN LOVE,77,204093,False,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,4,singer-songwriter
i kissed a girl,glee cast,43,2011,3MLWx8r8WhUAn0WDCtiBFy,Glee LGBTQIA+ Pride,49,179946,False,0.687,0.756,9,-3.601,0,0.0596,0.00335,0.0,0.0663,0.623,130.043,4,club
i kissed a girl,katy perry,45,2009,5kihSsgmpiecsJjjKI80QR,Workout Hits 2023,3,209866,False,0.824,0.682,9,-4.624,0,0.145,0.00126,0.204,0.0503,0.39,130.026,4,dance
i like me better,lauv,30,2018,2P91MQbaiQOfbiz9VqhqKQ,I met you when I was 18. (the playlist),83,197436,False,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,4,dance
i lived,onerepublic,45,2015,3IQF4xCQUPicbA4hWfTxPo,Native,71,234546,False,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,4,piano
i love my country,florida georgia line,37,2020,3ph79KYuJ2bndNPA2c1tRH,Country USA,0,185466,False,0.525,0.94,4,-3.546,1,0.065,0.0283,0.0,0.236,0.636,140.093,4,country
